status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1021581417961885_1205924922860866,真心話大冒險,gifspace.net,link,https://www.facebook.com/1021581417961885/posts/1205924922860866,2017-02-28 01:57:48,22538,329,832,17070,60,262,5139,5,2
1021581417961885_1205384799581545,"【0227】卡提諾狂新聞 #054
　
● 重複留言絕對無法抽獎！
　
※ 本週新聞少，請多包涵！
※ 完全不是出於惡意
※ 第五名最狂...
※ 今年不是5倍嗎！...
※ 馬也是一種動物
※ 閃電狼世界冠軍！

※ 徵求律師 意者請私...

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
　
#卡提諾狂新聞 #94狂
新聞內容來源 東森、蘋果、華視、中視、三立",【0227】卡提諾狂新聞 #054,video,https://www.facebook.com/1021581417961885/posts/1205384799581545,2017-02-27 11:34:16,49277,6611,8834,44246,544,203,4035,45,204
1021581417961885_1205381386248553,12點更新。,,status,https://www.facebook.com/1021581417961885/posts/1205381386248553,2017-02-27 11:05:45,10882,308,10,9887,54,79,483,10,369
1021581417961885_1205267652926593,這禮拜真的沒什麼狂新聞題材啊...,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1205267652926593,2017-02-27 08:06:57,34724,933,29,29423,111,264,3180,283,1463
1021581417961885_1204643152989043,,948794讚 達成！,link,https://www.facebook.com/1021581417961885/posts/1204643152989043,2017-02-26 16:06:00,51707,632,98,48077,153,430,2991,10,46
1021581417961885_1204545546332137,"大家都很有愛心的讓小編本周休刊
老闆說本週就休刊吧禮拜一再發吧
　
禮拜一就不是本週了  ( 淚 ...)
　
所以大家在連假期間還是會有狂新聞的",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1204545546332137,2017-02-26 12:56:25,29444,560,26,21959,895,152,3872,126,2440
1021581417961885_1203154853137873,"收到網友傳來的照片

這真的是海豚將軍看狂新聞嗎
小編心裡害怕但小編不敢開門",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1203154853137873,2017-02-24 22:46:57,56029,1796,1451,45252,114,1101,9534,15,13
1021581417961885_1202208409899184,狂新聞禮物獵取中,,video,https://www.facebook.com/1021581417961885/posts/1202208409899184,2017-02-23 20:33:40,9679,1433,68,7794,203,130,1207,42,303
1021581417961885_1202208346565857,狂粉禮物獵取中,,status,https://www.facebook.com/1021581417961885/posts/1202208346565857,2017-02-23 20:33:08,3146,111,1,3015,24,16,82,1,8
1021581417961885_1202195539900471,大雪紛飛,,video,https://www.facebook.com/1021581417961885/posts/1202195539900471,2017-02-23 20:15:53,6328,1646,19,4695,102,140,328,20,1043
1021581417961885_1201791226607569,"原來如此 謝謝局長 受教了 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",防疫會淡水騎馬！ 防檢局：馬是動物的一種｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1201791226607569,2017-02-23 09:05:42,9362,549,730,6950,15,278,1867,12,240
1021581417961885_1201218126664879,圖文不符，留言抽五位北海道紀念品！,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1201218126664879,2017-02-22 18:11:25,27176,11579,145,25653,181,461,757,13,111
1021581417961885_1200131576773534,"眾人皆醉我獨醒 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",迴轉逆向通通來｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1200131576773534,2017-02-21 10:44:57,3463,131,74,2813,6,94,291,4,255
1021581417961885_1199457650174260,我問老闆可否休刊，請你們給個機會吧,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1199457650174260,2017-02-20 17:06:18,155262,2395,137,16927,89219,333,1731,277,46775
1021581417961885_1199273440192681,星野雪景，昨天的狂新聞還很喜歡嗎？,,video,https://www.facebook.com/1021581417961885/posts/1199273440192681,2017-02-20 10:43:16,6404,841,32,5324,103,82,311,11,573
1021581417961885_1198665810253444,"【0219】卡提諾狂新聞 #053
　
● 重複留言絕對無法抽獎！
　
※ 冬天不養禽，太機智了
※ 誰都不準傷害我老婆
※ 年輕人終究還是年輕人...
※ 當年要是多蓋幾間成衣廠...
※ 散散步做做操講講幹話
※ 鵬鵬再登板

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
　
#卡提諾狂新聞 #94狂
新聞內容來源 中視、民視",【0219】卡提諾狂新聞 #053,video,https://www.facebook.com/1021581417961885/posts/1198665810253444,2017-02-19 22:01:50,80006,8447,14808,65691,340,308,12512,69,1086
1021581417961885_1198660820253943,上傳中。,,status,https://www.facebook.com/1021581417961885/posts/1198660820253943,2017-02-19 21:05:35,13156,1082,19,10886,67,133,821,36,1213
1021581417961885_1198524313600927,今天一定會更新，能撈就撈！,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1198524313600927,2017-02-19 19:02:57,15705,581,28,13488,33,71,1500,16,597
1021581417961885_1198077256978966,本週狂新聞拖稿 題材討論,本週狂新聞拖稿 題材討論,video,https://www.facebook.com/1021581417961885/posts/1198077256978966,2017-02-19 08:24:10,10521,2613,69,7519,106,139,1004,76,1677
1021581417961885_1197341747052517,北海道找靈感中,,video,https://www.facebook.com/1021581417961885/posts/1197341747052517,2017-02-18 14:34:41,11650,2718,46,6380,136,162,880,52,4040
1021581417961885_1198361846950507,,卡提諾狂新聞播報週年,link,https://www.facebook.com/1021581417961885/posts/1198361846950507,2017-02-18 12:00:00,8668,181,6,8285,90,39,234,4,16
1021581417961885_1197198647066827,"讓讓 趕著回家啦！ #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",摩托車逆向行駛於國道三號隧道內,link,https://www.facebook.com/1021581417961885/posts/1197198647066827,2017-02-18 11:14:48,3034,161,50,2488,9,279,224,4,30
1021581417961885_1197013610418664,外出北海道找靈感，本週狂新聞延至週日發佈,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1197013610418664,2017-02-18 07:14:43,20096,899,21,16221,44,236,1664,60,1871
1021581417961885_1196193637167328,"講X話總比想辦法容易 #狂阿編
#金夭壽

提名投稿狂新聞>> https://goo.gl/lrVe2h",反年改　他籲軍公教「能撈就撈、拖垮政府」,link,https://www.facebook.com/1021581417961885/posts/1196193637167328,2017-02-17 15:13:58,6947,528,290,4882,16,137,679,13,1220
1021581417961885_1195590357227656,"這是這兩天的熱門話題，歡迎大家在此樓提問
　
我會回答你的，來吧！",[討論] 大家覺得卡提諾狂新聞是藍媒嗎？,link,https://www.facebook.com/1021581417961885/posts/1195590357227656,2017-02-17 02:23:03,12282,1370,182,10168,35,149,1906,4,20
1021581417961885_1195200623933296,"傳統文化最佳實踐 #狂阿編
#學習惹 #燒毀

提名投稿狂新聞>> https://goo.gl/lrVe2h",先前被笑翻！傳藝中心「拯救繳費亭」最新大作出爐 網友暴動朝聖：公祭火化一條龍94狂｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1195200623933296,2017-02-16 21:35:00,4757,161,222,3540,4,38,1171,3,1
1021581417961885_1194936253959733,"新緊張哥 崩潰度有待加強 #狂阿編
#歹路不可行 #回頭是岸

提名投稿狂新聞>> https://goo.gl/lrVe2h",警察的日常 新緊張哥？｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1194936253959733,2017-02-16 18:03:02,4035,93,102,3599,7,90,336,1,2
1021581417961885_1194930467293645,"""職業雞腿""換來的職業駕照 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",職業三寶飯,link,https://www.facebook.com/1021581417961885/posts/1194930467293645,2017-02-16 11:31:14,7461,363,360,5598,5,279,130,10,1439
1021581417961885_1194922133961145,"狂新聞#52+分享直播抽獎
得獎名單公布

狂新聞#52
【攜帶式數位酒測器】*1
林黑熊

分享直播抽好禮
【史上最狂狂新聞文具組】*3
方鈺淳
袁楚雄
林忻羽

【43吋液晶顯示器】*1
顧瑜子

抽獎名單已經公布啦，請在三天內回覆訊息
逾時就視同放棄

還有，沒抽中的不要一直私訊來，我不想已讀不回你，但我又不忍心跟你說你什麼屁都沒抽到，所以，不要在私訊給我你的個資了!

最後，狂抽猛送第四集已經上線了~
我剛剛看了一下，有一堆人還是用複製貼上的
看來這次中獎機率應該滿高的~~

對於留言要留什麼沒有概念的，我給你們一些方向參考

EX1:小編好帥!
EX2:小編好猛!
EX3:狂新聞萬歲!

隨便你，不要再複製一大串開頭的引言了，只要簡簡單單打幾個字就好

最後，請大力的將這次【狂抽猛送第四集】分享出去吧!!!!",,status,https://www.facebook.com/1021581417961885/posts/1194922133961145,2017-02-16 11:19:23,3072,312,53,2900,11,11,133,9,8
1021581417961885_1194217544031604,"【狂抽猛送】第四集 「傳說對決」
　
沒有最狂只有更狂，顛覆你對抽獎的小氣印象

* 最多人玩的手機遊戲
* 電視送的你不要不要的
* 玩傳說必備的行動電源+搖桿都抽給你
* 【女粉專屬】這次限定獎品你一定超想要
* 一不小心我又送兩台電視了 
* 輕輕鬆鬆獎項都超過30個人人有機會
* 最狂的抽獎影片，獎品別說你不愛
* 背負著你們的期望跟老闆的絕望
* 留言+分享才具有抽獎資格
***********複製留言的保證抽不到***********
　
*[ 複製長篇貼文的留言抽到一律喪失資格 ]
　
抽獎方式：留言並【公開】分享 
得獎公布日期:日後公布
　
【注意事項】
中獎者請在隔天中午12:00前私訊狂新聞粉絲團
告知FB暱稱、姓名、電話
不然你就掰掰啦獎品再捐出來抽到有為止

電視獎項需親臨台北狂新聞總部領取
( 加贈小編小禮物94狂 )

#卡提諾狂新聞 #狂抽猛送",【狂抽猛送】第四集 「傳說對決」,video,https://www.facebook.com/1021581417961885/posts/1194217544031604,2017-02-15 19:00:01,70298,73007,83855,66846,519,223,2685,11,14
1021581417961885_1194222700697755,#52 狂新聞抽獎 + 上週直播抽電視,#52 狂新聞抽獎 + 上週直播抽電視,video,https://www.facebook.com/1021581417961885/posts/1194222700697755,2017-02-15 18:38:10,7645,3844,1456,7074,167,91,231,32,50
1021581417961885_1194213574032001,"第4集狂抽猛送7點發佈
　
6點半直播抽上週狂新聞獎項與上週直播加碼的電視！",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1194213574032001,2017-02-15 18:20:04,4801,282,167,4618,20,20,140,1,2
1021581417961885_1194115290708496,"上次說好要送的兩台Xbox One S已經來了
就等中獎人來領了
我說過，只要有分享，機會就是你的
所以，今天晚上上線的狂抽猛送也請大力的分享出去吧!
這次獎品更好，更狂
各位狂粉敬請期待!",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1194115290708496,2017-02-15 15:03:32,13044,4052,6467,12557,54,235,184,9,5
1021581417961885_1194952983958060,,90萬粉絲達成！,link,https://www.facebook.com/1021581417961885/posts/1194952983958060,2017-02-15 12:00:00,18399,504,14,17749,77,222,342,1,8
1021581417961885_1193897550730270,"趕稿20個小時了，今天會上狂抽猛送第四集
　
沒靈感了，等等開直播跟各位說早安。",media.giphy.com,link,https://www.facebook.com/1021581417961885/posts/1193897550730270,2017-02-15 07:44:20,13072,1588,323,11350,53,124,1523,2,20
1021581417961885_1193647290755296,"情人節結束一個小時了
我在趕稿那你在趕搞嗎？",,status,https://www.facebook.com/1021581417961885/posts/1193647290755296,2017-02-15 01:00:25,12839,322,10,11487,38,58,1215,20,21
1021581417961885_1193425240777501,我今天存了87張,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1193425240777501,2017-02-14 20:17:02,37469,456,1407,30884,232,115,6208,20,10
1021581417961885_1193356057451086,情人節特別企劃：撒鹽,情人節特別企劃：撒鹽,video,https://www.facebook.com/1021581417961885/posts/1193356057451086,2017-02-14 19:12:34,28599,2061,3020,22955,312,139,5073,94,26
1021581417961885_1193329700787055,啊不就很愛親,2.bp.blogspot.com,link,https://www.facebook.com/1021581417961885/posts/1193329700787055,2017-02-14 18:37:08,23199,716,2141,18162,123,219,4666,8,21
1021581417961885_1193258697460822,"你一定知道該標籤誰的。
　
#標籤單身狗",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1193258697460822,2017-02-14 16:39:47,30258,3745,763,27007,66,86,2055,969,75
1021581417961885_1193121247474567,星期二快樂,,status,https://www.facebook.com/1021581417961885/posts/1193121247474567,2017-02-14 11:58:04,13093,435,34,11496,39,52,1026,77,403
1021581417961885_1189751214478237,啊～愛睏 #狂阿編,就真的很累啊｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1189751214478237,2017-02-13 11:00:00,3841,175,208,3142,7,16,671,2,3
1021581417961885_1191621490957876,"【0212】卡提諾狂新聞 #052
　
● 先留言再分享才能抽獎哦！
　
※ 廣告也很好笑
※ 嘉義市政府攝影美學
※ 只有珊星能超越珊星
※ 還是禮拜天最習慣
※ 現在我要飆高音！
※ 大墩十八街最狂尖叫婦
※ 本集留言分享抽獎資訊明日公布！

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
　
#卡提諾狂新聞 #94狂
新聞內容來源 TVBS、三立新聞",【0212】卡提諾狂新聞 #052,video,https://www.facebook.com/1021581417961885/posts/1191621490957876,2017-02-12 18:30:28,85316,16177,25903,69988,554,195,14518,22,39
1021581417961885_1191605257626166,18：35準時發佈。,,status,https://www.facebook.com/1021581417961885/posts/1191605257626166,2017-02-12 17:59:43,12075,876,18,10733,42,100,675,8,517
1021581417961885_1191480240972001,不要在甩那隻鴿子了，晚餐前更新。,media.giphy.com,video,https://www.facebook.com/1021581417961885/posts/1191480240972001,2017-02-12 14:23:39,20035,3999,481,16104,65,85,3104,16,661
1021581417961885_1191251754328183,"趕了一個晚上的稿，當然是還沒趕完
睡一下等等繼續趕，今天一定會更新
　
了不起。拖稿",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1191251754328183,2017-02-12 08:05:31,27412,1007,39,23073,92,123,2965,52,1107
1021581417961885_1191021117684580,"我不是在趕稿，就是在拖稿的路上
啊現在快三點，你他媽不睡在幹嘛",,status,https://www.facebook.com/1021581417961885/posts/1191021117684580,2017-02-12 02:50:11,25042,1175,18,21947,41,126,2270,31,627
1021581417961885_1190533111066714,我不爭氣的笑了....,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1190533111066714,2017-02-11 15:43:36,56406,1541,1812,45547,90,330,10365,37,37
1021581417961885_1190519047734787,粉絲提供，這水看起來滿猛der,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1190519047734787,2017-02-11 15:23:30,22015,440,153,18642,40,246,3066,9,12
1021581417961885_1190388807747811,"深夜地震靈感被震掉
本週狂新聞延至週日",,status,https://www.facebook.com/1021581417961885/posts/1190388807747811,2017-02-11 11:58:48,40636,2211,79,29934,65,507,5619,229,4282
1021581417961885_1190023994450959,剛剛地震，各地狂粉回報,,status,https://www.facebook.com/1021581417961885/posts/1190023994450959,2017-02-11 01:37:23,14988,895,19,14374,21,313,215,40,25
1021581417961885_1189789357807756,"強勢角逐表情帝寶座 #狂阿編

感謝HAHAMAN投稿
提名投稿狂新聞>> https://goo.gl/lrVe2h",台中7-11表情大帝94狂,link,https://www.facebook.com/1021581417961885/posts/1189789357807756,2017-02-10 19:33:33,1,0,0,1,0,0,0,0,0
1021581417961885_1189703121149713,怎麼還沒下班啊.......,media.giphy.com,link,https://www.facebook.com/1021581417961885/posts/1189703121149713,2017-02-10 16:47:51,14641,492,755,11321,31,89,3176,17,7
1021581417961885_1188873697899322,"他只是個孩子啊 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",「關你啥事！」高中生被盤查　嗆警、打掉密錄器｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1188873697899322,2017-02-09 17:37:57,35,4,0,31,0,0,1,0,3
1021581417961885_1188743697912322,自從換了這款貼紙，再也沒人超我車了....,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1188743697912322,2017-02-09 13:04:17,10791,454,502,8422,49,258,2044,7,11
1021581417961885_1188308827955809,巧遇上週第一名題字，台灣阿童94狂,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1188308827955809,2017-02-09 01:25:32,12904,302,77,10834,34,116,1913,3,4
1021581417961885_1188150497971642,成功的人，背後一定要有一個團隊或是一個智障朋友。,media.giphy.com,link,https://www.facebook.com/1021581417961885/posts/1188150497971642,2017-02-08 21:49:49,15249,252,483,12574,63,34,2575,1,2
1021581417961885_1188049431315082,"哇ㄟ驚啦！ #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",所長攔檢遭車拖行5公尺 警開2槍救,link,https://www.facebook.com/1021581417961885/posts/1188049431315082,2017-02-08 19:10:15,4,1,0,4,0,0,0,0,0
1021581417961885_1187844704668888,"昨天的直播，大家都有分享了嗎?
現在要來公佈得獎的名單了喔~

🎮🎮🎮卡提諾狂新聞#50🎮🎮🎮

1.NBA 2K17-XBOX版(1片)
薛雅士

2.Xbox One S(2台)
Wendy Huang
郭育岑

🎒🎒🎒卡提諾狂新聞#51🎒🎒🎒

史上最狂狂新聞文具組(3組)
李怡芳
林修偉
劉力仁

另外狂抽猛送第三集的獎項將會公布在該集的貼文中，請大家自行去第三集查看~

恭喜這次得獎的各位粉絲，沒抽到的也別灰心，只要你肯努力不懈的分享，我相信有一天，總有那麼一天，你會抽到的~

最後跟大家預告一下，下一集的狂抽猛送將在2月中上市，屆時也請各位努力地給我分享出去吧!

你們分享得越多，我才能跟老闆說我要加碼阿~~~",,status,https://www.facebook.com/1021581417961885/posts/1187844704668888,2017-02-08 13:05:06,2757,102,39,2614,11,31,26,64,11
1021581417961885_1187788344674524,"公蝦小 母蝦大 #狂阿編
#勞資傻傻分不清楚",「老闆也在勞動」　陳雄文：勞動部不是勞工部,link,https://www.facebook.com/1021581417961885/posts/1187788344674524,2017-02-08 11:20:35,37,1,0,31,0,0,5,1,0
1021581417961885_1187692048017487,"咖麻是麥安抓造 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",卡提諾論壇｜CK101.COM,link,https://www.facebook.com/1021581417961885/posts/1187692048017487,2017-02-08 09:02:33,5291,147,0,3781,28,111,1361,10,0
1021581417961885_1187080808078611,狂新聞 #50 #51 集以及狂抽猛送第三集的抽獎,狂新聞 #50 #51 集以及狂抽猛送第三集的抽獎,video,https://www.facebook.com/1021581417961885/posts/1187080808078611,2017-02-07 19:04:04,16635,21831,10483,14393,574,257,854,147,410
1021581417961885_1187053648081327,"在家靠父母 出外靠路人 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",男搭霸王車,link,https://www.facebook.com/1021581417961885/posts/1187053648081327,2017-02-07 18:12:27,28,1,0,22,0,1,0,0,5
1021581417961885_1187038594749499,"燈燈燈燈~小助手時間~

--------直播預告--------

待會將於晚上的7點鐘會進行狂新聞 #50 #51 集以及狂抽猛送第三集的抽獎

獎品如下:

🏆🏆🏆卡提諾狂新聞#50🏆🏆🏆
1.NBA 2K17  XBOX版(1片)
2.Xbox One S (2台)

🏆🏆🏆卡提諾狂新聞#51🏆🏆🏆
1.只送不賣的史上最狂的狂新聞文具組(3組)

🏆🏆🏆狂抽猛送第三集🏆🏆🏆
1.美極品自拍腳架直播神器組合(粉)(1組)
2.美極品自拍腳架直播神器組合(綠)(1組)
3.美極品自拍腳架直播神器組合(藍)(1組)

以上為女性限定

4.2000元紅包(1包)
5.1000元紅包(1包)
6.1000元紅包(1包)
7.1000元紅包(1包)
8.1000元紅包(1包)
9.1000元紅包(1包)
10.1000元紅包(1包)
11.1000元紅包(1包)
12.1000元紅包(1包)
13.200元刮刮樂(1張)
14.200元刮刮樂(1張)
15.200元刮刮樂(1張)
16.200元刮刮樂(1張)
17.200元刮刮樂(1張)
18.200元刮刮樂(1張)
19.200元刮刮樂(1張)
20.200元刮刮樂(1張)
21.200元刮刮樂(1張)
22.200元刮刮樂(1張)
23.200元刮刮樂(1張)
24.200元刮刮樂(1張)
25.200元刮刮樂(1張)
26.200元刮刮樂(1張)
27.200元刮刮樂(1張)
28.200元刮刮樂(1張)
29.200元刮刮樂(1張)
30.200元刮刮樂(1張)
31.200元刮刮樂(1張)
32.200元刮刮樂(1張)

記得準時收看直播，準備好你的可樂和爆米花，來觀看自己沒被抽中的那一刻~~

最後提醒，影片沒分享沒公開的，名字亂七八糟的(狂編看不懂也可能有87%會跳過)，請盡快分享公開或改名，不然你就要被跳過啦~~~

燈燈燈燈....",,status,https://www.facebook.com/1021581417961885/posts/1187038594749499,2017-02-07 17:44:29,3700,341,155,3547,24,34,91,1,3
1021581417961885_1185876591532366,在大聲什麼啦 #狂阿編,太狂了 保全想關心 結果某女抓狂說不要碰他脊椎,link,https://www.facebook.com/1021581417961885/posts/1185876591532366,2017-02-06 11:59:45,50,4,0,40,0,7,2,0,1
1021581417961885_1184935301626495,"屁孩過人94狂~ 

#狂老編",動網 DONG,video,https://www.facebook.com/1021581417961885/posts/1184935301626495,2017-02-05 15:51:36,5818,546,0,4505,16,183,1101,3,10
1021581417961885_1184486191671406,"【0205】卡提諾狂新聞 #051
　
● 先留言再分享才能抽獎哦！
　
※ 歡迎收看本周童仲彥狂新聞
※ 分享出去才是了不起。負責！
※ 鈔票唯一支持伍佰！
※ 潑油漆我真的是笑翻了
※ 最後面的嘴速真的很快啊！
※ 海濤法師你又回來了....
※ 本集留言分享抽獎資訊在一樓！

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
#卡提諾狂新聞 #94狂

童仲彥影片來源 中時新聞",【0205】卡提諾狂新聞 #051,video,https://www.facebook.com/1021581417961885/posts/1184486191671406,2017-02-05 12:00:00,90053,10182,23821,74000,624,237,15111,23,58
1021581417961885_1184754504977908,"狂新聞中午準時發布！

台南有什麼好玩的請推薦...",,status,https://www.facebook.com/1021581417961885/posts/1184754504977908,2017-02-05 11:31:34,12078,446,25,11476,34,99,440,6,23
1021581417961885_1183888525064506,"要你命三千 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",整條山路都是我的賽車場｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1183888525064506,2017-02-04 18:20:31,35,2,0,35,0,0,0,0,0
1021581417961885_1183648915088467,本週恢復正常拖稿！,,status,https://www.facebook.com/1021581417961885/posts/1183648915088467,2017-02-04 12:00:21,33409,1211,42,25057,100,279,4731,130,3112
1021581417961885_1183003201819705,有些朋友小時候肯定是這樣的...,media.giphy.com,link,https://www.facebook.com/1021581417961885/posts/1183003201819705,2017-02-03 20:12:02,19378,940,1994,14950,87,287,4045,3,6
1021581417961885_1182921758494516,時尚時尚最時尚,Milan/Paris Men's Fashion Week,photo,https://www.facebook.com/1021581417961885/posts/1182921758494516,2017-02-03 17:57:30,11352,1071,0,8326,36,558,2404,16,12
1021581417961885_1182907031829322,"每個人身邊都會有一個朋友身上有這4個字。

#勇敢的標籤出來",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1182907031829322,2017-02-03 17:33:13,16729,1413,241,15637,54,66,959,11,2
1021581417961885_1181880578598634,"嚇到我膽結石都掉了 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",來喔 下交流道囉！｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1181880578598634,2017-02-02 17:16:18,63,0,0,55,0,4,3,0,1
1021581417961885_1181640845289274,"開工啦！開工紅包870大洋 #狂阿編

祝大家
雞祥如意 鶴立雞群
金雞報喜 大雞大利
消極 掰～

#如果是9487更好 #用錢糟蹋我吧

提名投稿狂新聞>> https://goo.gl/lrVe2h",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1181640845289274,2017-02-02 11:11:32,11323,222,45,9989,55,34,1235,4,6
1021581417961885_1180658048720887,"【狂抽猛送】第三集 「捍衛任務2：殺神回歸」
　
沒有最狂只有更狂，顛覆你對抽獎的小氣印象

*影片內有電影槍戰畫面，請斟酌觀看
*春節最貼心的獎項就是現金獎
*【女生必備】專屬女粉絲的限定獎品唷
*一不小心我又送出一台電視了 
*輕輕鬆鬆獎項都超過30個人人有機會
*最狂的抽獎影片，獎品別說你不愛
*背負著你們的期望跟老闆的絕望
*留言+分享才具有抽獎資格
*有機姑婆芋還是不能吃唷
*「捍衛任務2：殺神回歸」2/10基哥出任務
　
*[ 複製長篇貼文的留言抽到一率喪失資格 ]
　
抽獎方式：留言並【公開】分享 
得獎公布日期:開工後再公布
　
【注意事項】
中獎者請在隔天中午12:00前私訊狂新聞粉絲團
告知FB暱稱、姓名、電話
不然你就掰掰啦獎品再捐出來抽到有為止

電視獎項需親臨台北狂新聞總部領取
( 加贈小編小禮物94狂 )

#卡提諾狂新聞 #狂抽猛送

----得獎名單-----
◆2000元紅包
林宜勳

◆1000元紅包
陳介俊
王昇斌
李宏誼
LI Jun You
舒永順
周佩樺
謝柔暖
劉哲瑋

◆200元刮刮樂
羅文昌
鄭印翔
盧世強
林敬翔
余凱皓
盤境期
何品宏
Tobey Chiou
Andy Yiu
吳政穎
吳ご 治緯ちい
賴世軒
Eddie Yang
洪育慧
Abbie Tam
吳佑軒
蘇鴻傑
尤文信
Kai Xiang Yu
李志韋

◆自拍棒
Bobo Hsueh
王心屏
許黎方

◆姑婆芋...
王仕吉
林秀玲
Chinchien Wu

以上得獎者請私訊小編以聯絡領獎細節，感謝",【狂抽猛送】第三集 捍衛任務2：殺神回歸,video,https://www.facebook.com/1021581417961885/posts/1180658048720887,2017-02-01 16:00:00,40842,34404,40351,38480,309,135,1908,4,6
1021581417961885_1180800862039939,"啊嘶 被自己噴得滿臉 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",87洗白｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1180800862039939,2017-02-01 14:10:49,11,1,0,11,0,0,0,0,0
1021581417961885_1180648968721795,"狂抽猛送第三集已上傳，下午四點更新

【小編要透過這集來給大家發點小紅包惹】",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1180648968721795,2017-02-01 09:39:33,8523,404,473,8214,62,29,213,1,4
1021581417961885_1179384372181588,舌尖上的...牛肉？#狂阿編,牛肉都不牛肉了｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1179384372181588,2017-01-30 21:15:03,5,0,0,4,0,0,0,1,0
1021581417961885_1179064372213588,紅包拿來！,getez.info,link,https://www.facebook.com/1021581417961885/posts/1179064372213588,2017-01-30 10:52:20,19947,842,1417,16484,136,47,3266,5,9
1021581417961885_1178448758941816,想當年我也是個網球選手，每天上課都在練習....,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1178448758941816,2017-01-29 21:02:18,29106,568,331,26472,208,64,2331,26,5
1021581417961885_1178444648942227,內牛滿面 94狂... T_T,動網 DONG,video,https://www.facebook.com/1021581417961885/posts/1178444648942227,2017-01-29 20:55:26,10051,75,0,9547,310,33,25,133,3
1021581417961885_1178425082277517,第18座大滿貫金盃94狂！,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1178425082277517,2017-01-29 20:22:32,14649,136,65,14225,243,101,61,16,3
