id,create_time,name,message,type,link,comments,reactions,shares
232633627068_10155730712722069,2017-03-27 17:20:00,汽車遭天燈「滅頂」　網友嘆：躺著也中槍,"......只能說還好沒燒起來啊......(幸好幸好) #皮編
　
#平溪 #天燈 #爆料公社
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085589/,7,215,4.0
232633627068_10155730721382069,2017-03-27 17:10:00,千年耳垢粉嚇人　他們第1次挖大叫惡夢啊,"挖咧~真是超大一顆der.........(網友請小心慎入) #皮編
　
#耳屎 #耳垢
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,https://goo.gl/KXfHoq,24,339,16.0
232633627068_10155731022862069,2017-03-27 17:00:00,鈴鐺內驚見一顆臼齒　他嚇到全身發毛,"我直覺想到”漢尼拔”………..😱😱😱 (驚悚) #皮編
　
#鈴鐺 #牙齒 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/international/20170328/1085603/,26,338,6.0
232633627068_10155731021627069,2017-03-27 16:50:00,日本最美女大生　台網友無情狂吐槽,"美麗這種事~有的時候是很主觀的啦~ #皮編
　
#日本 #台灣 #批踢踢
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/international/20170328/1085680/,82,319,10.0
232633627068_10155731016952069,2017-03-27 16:40:00,約女夜遊求愛不成　渣男竟丟包摔人,"怪事年年有~渣男特別多~唉………#皮編
　
#丟包 #夜遊",link,http://www.appledaily.com.tw/realtimenews/article/local/20170328/1085539/,28,343,22.0
232633627068_10155730128517069,2017-03-27 16:30:00,蘋果動未條,"如果按摩反而更疼痛，可能不是腰的問題喔！ 
　　
看更多 #影片，快加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/653816368150888/,4,143,1.0
232633627068_10155731009737069,2017-03-27 16:20:00,扶老人過馬路卻要救護車禮讓　咦？,"像是扶老太太過馬路這種事~我每天都會來上幾次der #皮編
　
#救護車 #扶老人過馬路 #爆料公社",link,http://www.appledaily.com.tw/realtimenews/article/local/20170328/1085708/,22,231,6.0
232633627068_10155730694117069,2017-03-27 16:10:00,【小紅過不去】迴轉是要幾次啦　叫他七次郎,"保安~~可以這樣轉了又轉轉了又轉嗎？😂😂😂  #皮編
　
#迴車 #爆廢公社
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085157/,39,261,10.0
232633627068_10155730685432069,2017-03-27 16:00:00,心靈狼師瞎掰再一招　要女學員替他口愛補能量（動畫）,"太噁心了！完全是渣男一枚！(怒怒怒)😠😠😠  #皮編
　
【心靈狼師超狂感召力　女學員不信遭性侵】
http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085383/
　
#性侵 #心靈狼師 #開脈輪",link,https://goo.gl/lQQ0Sp,182,1488,40.0
232633627068_10155730922762069,2017-03-27 15:50:28,重機一日環島　西濱補胎挨聯結車撞3人傷,"有3名傷者送醫，而西濱快速道路到27日晚上11時才恢復單線通車......
　
#重機 #重型機車 #西濱快速道路 #環島",link,http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085685/,23,1034,36.0
232633627068_10155730898992069,2017-03-27 15:40:00,【暖流】孝行獎少年想打工助家計碰壁　師：他不笨，只是反應慢,"這些懂事的孩子，真的是支撐爸媽與整個家庭最大的力量！
　
【#火線話題 】 #暖蘋果 新聞 讓世界更有力量
http://goo.gl/PyFYtp
　
#孝行獎 #暖新聞 #正能量",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085341/,3,1202,36.0
232633627068_10155730890972069,2017-03-27 15:30:00,柯Ｐ宣稱　自己民調已經回升、會再贏一次,"敢直接這樣講的，除了柯P，你還想到誰？
　
#柯P #柯文哲 #民調 #台北市長 柯文哲
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085701/,130,1204,8.0
232633627068_10155730848277069,2017-03-27 15:20:00,【有影片】受《第一神拳》激勵　3姊妹成拳擊嬌花,"熱衷於興趣而堅忍努力著，這3位小姊妹真是好樣的！
( 還有一個念國二的弟弟張茂榤，拳擊也打得很好唷 )
　
#拳擊 #二林高中 #第一神拳 #はじめの一歩 第一神拳 #正能量
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085317/,19,377,23.0
232633627068_10155730769347069,2017-03-27 15:10:08,南韓狗肉場46犬獲救　待美國善心人提供新家,"狗狗在南韓被困在環境惡劣的地方，「像地牢多一點......你會看到有眼睛盯着你，但很難在黑暗中看到狗狗。」
　
#南韓 #韓國 #狗肉 #蘋果國際 #國際人道協會 #HumaneSociety
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/international/20170327/1085613/,17,448,12.0
232633627068_10155730732542069,2017-03-27 15:00:00,受害人沒尖叫　義大利恐龍法官判性侵案無罪,"「究竟是鬼鬼祟祟那一隻，還是哈啊～～～那一隻啊？」
...........是會判無罪的那一隻恐龍。
　
#恐龍法官 #無罪 #義大利 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/international/20170327/1085594/,30,323,
232633627068_10155730822412069,2017-03-27 14:50:00,IV100傳說乘龍現身三峽　警到場疏導交通,"《寶可夢》真的像大家說的，過氣了嗎？我一直都在玩五子棋單機手遊，不太清楚......(#慘編)
　
#三峽 #寶可夢 #乘龍 #PokémonGO Pokemon-Go Pokemon-Go #精靈寶可夢 #Pokémon Pokémon
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085657/,144,4055,124.0
232633627068_10155730461767069,2017-03-27 14:40:00,五月天大安森林公園開唱　附近國中取消晚自習,"附近的學生們，要好好看清楚，別被路邊消息或Line謠言騙了.......
　
#五月天 #大安森林公園 五月天 Mayday 五月天 阿信 #金華國中 #台北教育大學實驗國小
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085581/,27,2929,50.0
232633627068_10155710535152069,2017-03-27 14:30:00,蘋果動未條,"沖熱水太燙太久，小心眼睛爆血管！
　
看更多 #影片，請加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/650467618485763/,12,234,1.0
232633627068_10155730665392069,2017-03-27 14:20:05,報救命之恩　技工捐血29年1205次,"「他說，他要感謝的人太多，感謝學校，他還有18年可以捐血，可以捐到2900次」...... 這數字真的好驚人啊！ (#請分享)
　
【#火線話題 】 #暖蘋果 新聞 讓世界更有力量
http://goo.gl/PyFYtp
　
#捐血 #暖新聞 #正能量",link,http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085508/,13,613,16.0
232633627068_10155730759657069,2017-03-27 14:09:07,【獨家片】台灣第一支紅色i7 Plus開箱！,"拿著紅色iPhone7Plus，整個人臉色都變紅潤了呢！(#慘編)
　
#獨家 #i7Plus #iPhone7Plus #紅色特別版 #紅色i7Plus #紅色iPhone7Plus
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/3c/20170327/1085645/,59,1202,26.0
232633627068_10155730132417069,2017-03-27 14:00:00,蘋果動未條,"交到你這種""閨蜜""只是眼光不好，不是視力不好，OK？ #鄉編
　　
看更多 #影片，快加入 蘋果動未條條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/653453448187180/,13,391,
232633627068_10155730625687069,2017-03-27 13:50:00,應召女色誘工程師　竟是好友富少設局仙人跳,"「.....遭林女色誘僅穿內褲上床，被林女以情趣用品鎖鍊套住脖子...」
　　........這個，你有辦法忍住嗎？
　
#應召 #色誘 #仙人跳",link,http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085188/,26,983,14.0
232633627068_10155730526597069,2017-03-27 13:40:00,環球網：台女持台灣國護照　在日闖關成功,"嗯啊...
　
#台灣國護照 #護照 #日本 #環球網 #中華民國護照
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/international/20170327/1085610/,299,2586,64.0
232633627068_10155730585717069,2017-03-27 13:30:00,臉書帳號被盜貼色情圖　顏寬恒怒罵：太過份了！,"「一定不是我，至少我很冷靜」......寬恒大仔，真的不是我貼的啦！(#慘編)
　
#顏寬恒 #顏清標 #聽海 #盜帳號 #駭客 顏寬恒
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/politics/20170327/1085623/,51,767,6.0
232633627068_10155730497577069,2017-03-27 13:20:00,【你爆蘋果報】真是反了！　法務部矯正署高雄女子監獄居然做這事,"今天大家都沒睡飽嗎？
　
#法務部矯正署 #高雄女子監獄 #國旗 #青天白日滿地紅
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085534/,33,607,4.0
232633627068_10155730512907069,2017-03-27 13:10:00,老闆也是五月天粉絲　電商大放演唱會假,"要不要比照颱風假，來一個「人事行政局---五月天免費演唱會停班停課一覽表」？ (#慘編)
　
#五月天 #大安森林公園 五月天 Mayday
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/finance/20170327/1085602/,131,14100,543.0
232633627068_10155730047377069,2017-03-27 13:00:00,Timeline Photos,"第3點應該是大禁忌X100，#請分享 給你要去掃墓的朋友吧！#天編
　
【動畫片】掃墓5大禁忌　小心觸怒祖先
https://goo.gl/woRqtZ
　
#清明連假 #掃墓 #注意事項 #蘋果分享圖",photo,https://www.facebook.com/appledaily.tw/photos/a.364361237068.207658.232633627068/10155730047377069/?type=3,17,407,40.0
232633627068_10155730445012069,2017-03-27 12:50:00,說馬來西亞記者很客氣　柯文哲：台灣記者像鯊魚,"你覺得柯P有帶鹽在身上嗎？
　
#柯文哲 #記者 #馬來西亞 柯文哲
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085556/,21,620,8.0
232633627068_10155730432857069,2017-03-27 12:40:00,【拉花背後】雙胞胎姊妹花　揭開麥當勞星級咖啡師的真相,"喝，還是不喝？那拉花真的美到讓人進退兩難！
人生，總是在抉擇中度過啊！(#慘編)
　
#拉花 #麥當勞 #五星咖啡師 #咖啡 #雙胞胎
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085540/,20,614,14.0
232633627068_10155730116662069,2017-03-27 12:30:00,蘋果動未條,"不管你信不信，反正我是信了 #鄉編
　　
看更多 #影片，快加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/653815614817630/,118,621,
232633627068_10155730393312069,2017-03-27 12:20:00,不適應史耐德風格？　中信兄弟開季2連敗十年首見,"２連敗之後接著連勝，也不是不可能的！
恰吉！恰吉！中信兄弟！Charge！
　
#中信兄弟 #史耐德 #CPBL #中華職棒 CPBL 中華職棒 兄弟Fans Club
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/sports/20170327/1085417/,44,1054,6.0
232633627068_10155729996397069,2017-03-27 12:10:00,【孝心片】當爸爸的雙腳　9歲小男孩讓人動容,"「因為父親小兒麻痺，行動不便，國豪不僅很懂事主動做家事，假日跟著爸爸去廟裡賣金紙，總是得使盡全力攙扶爸爸，讓爸爸順利乘坐在機車上」 弟弟你好乖好懂事（拇指） #請分享
　　
完整 #動新聞【孝心片】當爸爸的雙腳　9歲小男孩讓人動容
http://www.appledaily.com.tw/actionnews/appledaily/5/20170326/1084658/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/life/20170326/1084658/
　
【#火線話題】暖蘋果新聞 給你滿滿正能量
http://goo.gl/PyFYtp 　
#暖新聞 #蘋果暖新聞 #洋蔥文 #正面能量 #暖蘋果 #孝心 #家扶基金會",video,https://www.facebook.com/appledaily.tw/videos/10155729996397069/,14,4330,91.0
232633627068_10155730367587069,2017-03-27 12:00:00,【屁孩片】酒後飆罵救護員　還報警指控態度差,"這個不行，給88分太高了，要除以4再乘以2再加43分！ (#慘編)
　
#屁孩 #消防局 #救護車 #基隆
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085364/,183,1385,108.0
232633627068_10155730379422069,2017-03-27 11:50:00,【有片】黑寶馬尬白福斯　出事竟靠爸頂罪,"竟敢看不起警察的智商？這下可罪加一條，連爸爸也一起拖下水了！(#慘編)
　
#寶馬 #BMW #福斯 #Volkswagen #酒駕 #靠爸
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085405/,19,408,10.0
232633627068_10155730322502069,2017-03-27 11:40:00,柯Ｐ扮漩渦鳴人違反著作權法？產發局：沒有,"就是Cosplay的一種啦！下次扮蛇姬好嗎？好嗎好嗎？ (#慘編)
　
【真的很搶戲！　這位阿伯今化身火影忍者採海芋】
https://www.facebook.com/appledaily.tw/photos/a.364361237068.207658.232633627068/10155720320337069
　
#著作權 #柯文哲 #柯P 柯文哲​ #火影忍者 火影忍者​ #漩渦鳴人 #海芋 #Cosplay",link,http://www.appledaily.com.tw/realtimenews/article/life/20170327/1085519/,40,608,20.0
232633627068_10155730112487069,2017-03-27 11:30:01,蘋果動未條,"媽祖的愛，大愛
　　
【#火線話題】同婚議題延燒
https://goo.gl/erNArv
#婚姻平權 #修民法 #同性婚姻 #同性婚 #反同 #立專法
　　
看更多 #影片，快加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/653852271480631/,18,319,
232633627068_10155730349637069,2017-03-27 11:21:47,吃喝玩樂蘋果花,,video,https://www.facebook.com/apple.supplement/videos/1101621699983272/,27,666,
232633627068_10155730304697069,2017-03-27 11:10:00,【有影片】貨車追撞噴進民宅　目擊女嚇到驚叫5秒,"手機或電腦喇叭請調小聲...... (#慘編)
　
#車禍 #行車紀錄器
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/local/20170327/1085471/,14,542,4.0
232633627068_10155730029422069,2017-03-27 11:02:00,Timeline Photos,"內文提醒，如果再加上媽寶老公，這就... #天編
　
【準婆婆有這「四種特質」！天塌下來都別嫁】
https://goo.gl/HvvfMB
　
#惡婆婆 #婆媳問題 #蘋果分享圖 #請分享",photo,https://www.facebook.com/appledaily.tw/photos/a.364361237068.207658.232633627068/10155730029422069/?type=3,30,704,47.0
232633627068_10155729954392069,2017-03-27 10:50:00,芭比控的極致！他整型191次只求此生變肯尼,"整張臉大概只有眼睛是真的...... #宅編
　　
【完整 #動新聞】芭比控的極致！他整型191次只求此生變肯尼
http://www.appledaily.com.tw/actionnews/appledaily/sub/20170326/1083635/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/strange/20170326/1083635/
　
#芭比控 #整型 #肯尼",video,https://www.facebook.com/appledaily.tw/videos/10155729954392069/,69,928,16.0
232633627068_10155730230407069,2017-03-27 10:40:00,地表最強老爸！替女兒打造「世界末日求生車」代諾亞方舟,"雖然爸爸想太多...但這態度 #隨編 欣賞
　
#國際 #世界末日求生車 #爸爸 #父愛 #KiraVan
🌳植物之間怎麼打小報告？？https://goo.gl/uzQXl6",link,http://www.appledaily.com.tw/realtimenews/article/international/20170327/1085475/,48,2248,90.0
232633627068_10155730100902069,2017-03-27 10:30:00,男女通殺！UNIQLO這9件單品簡直天下無敵,"影片裡的洋裝有點可愛耶，想買 #鄉編
　　
【完整 #動新聞】男女通殺！UNIQLO這9件單品簡直天下無敵
http://www.appledaily.com.tw/actionnews/appledaily/sub/20170327/1084755/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/strange/20170327/1084755/
　
#UNIQLO #優衣庫 #南北差異 Uniqlo Taiwan",video,https://www.facebook.com/appledaily.tw/videos/10155730100902069/,30,720,17.0
